Emotions,Path
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-01-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-01-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-02-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-01-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-01-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-02-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-02-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-01-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-01-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-02-14.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-02-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-01-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-01-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-02-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-02-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-02-14.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-01-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-02-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-01-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-01-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-02-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-02-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-02-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-01-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-01-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-02-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-01-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-01-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-02-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-02-01-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-01-01-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-01-02-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-02-02-14.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-02-01-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-02-02-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-01-02-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-02-01-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-02-02-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-01-02-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-01-01-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-01-01-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-01-02-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-02-02-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-02-01-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-02-01-01-14.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-08-01-02-01-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-01-01-01-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-01-01-02-14.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-05-02-02-01-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-01-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-01-02-02-14.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-04-02-01-02-14.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-02-01-01-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-02-01-02-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-03-01-02-02-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-02-02-01-14.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-01-01-01-02-14.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-02-01-01-01-14.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-01-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-01-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-02-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-02-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-02-09.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-02-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-01-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-01-09.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-01-09.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-02-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
neutral,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
calm,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
happy,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
surprise,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
sad,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
disgust,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
fear,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
angry,./ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
